交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
300027,群益证券,胡嘉铭,2017-01-20,20170720.0,买入,中性,调高,评级变动方向
300031,安信证券,焦娟,2017-03-17,20170917.0,买入,,调高,评级变动方向
300031,东北证券,刘立喜,2017-11-03,20180503.0,买入,增持,调高,评级变动方向
300034,华泰证券,陈雳,2017-01-16,20170716.0,买入,,调高,评级变动方向
300036,华金证券,谭志勇,2017-03-21,20170921.0,买入,,调高,评级变动方向
300037,太平洋证券,杨伟,2017-08-09,20180209.0,买入,,调高,评级变动方向
300040,太平洋证券,张学,2017-01-13,20170713.0,买入,,调高,评级变动方向
300053,海通证券,徐志国,2017-07-05,20180105.0,买入,,调高,评级变动方向
300053,太平洋证券,刘倩倩,2017-11-07,20180507.0,买入,,调高,评级变动方向
300055,申万宏源,刘晓宁,2017-09-14,20180314.0,买入,,调高,评级变动方向
300059,东吴证券,丁文韬,2017-12-05,20180605.0,买入,,调高,评级变动方向
300068,申万宏源,刘晓宁,2017-03-06,20170906.0,买入,,调高,评级变动方向
300068,信达证券,郭荆璞,2017-07-19,20180119.0,买入,增持,调高,评级变动方向
300070,华泰证券,王玮嘉,2017-06-08,20171208.0,买入,增持,调高,评级变动方向
300070,东北证券,刘军,2017-10-30,20180430.0,买入,增持,调高,评级变动方向
300073,中信建投,徐伟,2017-03-22,20170922.0,买入,,调高,评级变动方向
300073,华金证券,陈雁冰,2017-05-25,20171125.0,买入,,调高,评级变动方向
300075,中银国际,吴砚靖,2017-04-25,20180425.0,买入,谨慎买入,调高,评级变动方向
300075,中信建投,程杲,2017-12-01,20180601.0,买入,,调高,评级变动方向
300078,东北证券,闻学臣,2017-03-24,20170924.0,买入,增持,调高,评级变动方向
300078,中原证券,顾敏豪,2017-11-03,20180503.0,买入,,调高,评级变动方向
300082,海通证券,刘威,2017-01-25,20170725.0,买入,,调高,评级变动方向
300088,国元证券,常格非,2017-08-07,20180207.0,买入,,调高,评级变动方向
300089,西南证券,朱芸,2017-12-28,20180628.0,买入,,调高,评级变动方向
300098,东北证券,熊军,2017-12-15,20180615.0,买入,增持,调高,评级变动方向
300114,国信证券,王念春,2017-03-17,20170917.0,买入,,调高,评级变动方向
300115,华金证券,蔡景彦,2017-08-30,20180228.0,买入,,调高,评级变动方向
300119,天风证券,吴立,2017-04-09,20171009.0,买入,,调高,评级变动方向
300122,天风证券,潘海洋,2017-10-10,20180410.0,买入,,调高,评级变动方向
300122,中泰证券,江琦,2017-11-09,20181109.0,买入,,调高,评级变动方向
300130,华金证券,谭志勇,2017-02-27,20170827.0,买入,,调高,评级变动方向
300130,安信证券,胡又文,2017-11-22,20180522.0,买入,,调高,评级变动方向
300133,海通证券,钟奇,2017-05-23,20171123.0,买入,,调高,评级变动方向
300133,国元证券,孔蓉,2017-10-31,20180430.0,买入,,调高,评级变动方向
300136,东吴证券,王莉,2017-07-11,20180111.0,买入,,调高,评级变动方向
300141,中信建投,徐伟,2017-05-05,20171105.0,买入,,调高,评级变动方向
300144,华金证券,王冯,2017-12-25,20180625.0,买入,,调高,评级变动方向
300145,东北证券,刘军,2017-10-18,20180418.0,买入,增持,调高,评级变动方向
300146,国海证券,余春生,2017-09-06,20180306.0,买入,,调高,评级变动方向
300156,光大证券,陈俊鹏,2017-02-28,20180228.0,买入,增持,调高,评级变动方向
300166,天风证券,沈海兵,2017-06-28,20171228.0,买入,,调高,评级变动方向
300170,东吴证券,郝彪,2017-02-26,20170826.0,买入,,调高,评级变动方向
300170,东北证券,闻学臣,2017-12-20,20180620.0,买入,增持,调高,评级变动方向
300179,中信建投,陈炳辉,2017-03-27,20170927.0,买入,,调高,评级变动方向
300180,中信建投,武超则,2017-01-05,20170705.0,买入,,调高,评级变动方向
300193,光大证券,刘晓波,2017-03-26,20180326.0,买入,增持,调高,评级变动方向
300197,中泰证券,夏天,2017-01-24,20180124.0,买入,增持,调高,评级变动方向
300197,西南证券,王立洲,2017-04-18,20171018.0,买入,,调高,评级变动方向
300203,华泰证券,王玮嘉,2017-07-10,20180110.0,买入,增持,调高,评级变动方向
300207,中信建投,彭琦,2017-03-13,20170913.0,买入,,调高,评级变动方向
300212,天风证券,沈海兵,2017-12-17,20180617.0,买入,,调高,评级变动方向
300228,国海证券,冯胜,2017-02-24,20170824.0,买入,,调高,评级变动方向
300229,华金证券,谭志勇,2017-10-26,20180426.0,买入,,调高,评级变动方向
300251,Deutsche Bank,Tallan Zhou,2017-04-28,20180428.0,买入,持有,调高,评级变动方向
300251,国元证券,孔蓉,2017-08-24,20180224.0,买入,,调高,评级变动方向
300251,海通证券,钟奇,2017-09-11,20180311.0,买入,,调高,评级变动方向
300253,太平洋证券,王文龙,2017-08-28,20180228.0,买入,,调高,评级变动方向
300262,东北证券,刘军,2017-12-28,20180628.0,买入,增持,调高,评级变动方向
300267,西南证券,朱国广,2017-04-21,20171021.0,买入,,调高,评级变动方向
300275,海通证券,张一弛,2017-07-12,20180112.0,买入,,调高,评级变动方向
300284,天风证券,唐笑,2017-07-12,20180112.0,买入,,调高,评级变动方向
300285,长江证券,马太,2017-05-15,20180515.0,买入,,调高,评级变动方向
300285,海通证券,刘威,2017-07-17,20180117.0,买入,,调高,评级变动方向
300294,瑞银证券,张凤展,2017-02-16,20180216.0,买入,中性,调高,评级变动方向
300299,海通证券,钟奇,2017-08-29,20180228.0,买入,,调高,评级变动方向
300307,东吴证券,陈显帆,2017-03-22,20170922.0,买入,,调高,评级变动方向
300310,华金证券,谭志勇,2017-03-15,20170915.0,买入,,调高,评级变动方向
300310,中信建投,武超则,2017-04-10,20171010.0,买入,,调高,评级变动方向
300315,群益证券,胡嘉铭,2017-06-21,20171221.0,买入,中性,调高,评级变动方向
300316,天风证券,邹润芳,2017-07-04,20180104.0,买入,,调高,评级变动方向
300316,华金证券,林帆,2017-08-16,20180216.0,买入,,调高,评级变动方向
300320,东北证券,刘军,2017-11-01,20180501.0,买入,增持,调高,评级变动方向
300335,中泰证券,杨心成,2017-05-08,20180508.0,买入,,调高,评级变动方向
300336,国元证券,孔蓉,2017-08-22,20180222.0,买入,,调高,评级变动方向
300338,西南证券,朱芸,2017-05-10,20171110.0,买入,,调高,评级变动方向
300340,中信建投,罗婷,2017-09-21,20180321.0,买入,,调高,评级变动方向
300347,群益证券,王睿哲,2017-03-01,20170901.0,买入,中性,调高,评级变动方向
300353,光大证券,田明华,2017-01-15,20180115.0,买入,,调高,评级变动方向
300356,安信证券,焦娟,2017-12-26,20180626.0,买入,,调高,评级变动方向
300357,财通证券,沈瑞,2017-07-12,20180112.0,买入,,调高,评级变动方向
300357,财通证券,沈瑞,2017-08-07,20180207.0,买入,,调高,评级变动方向
300362,广发证券,郭鹏,2017-04-21,20180421.0,买入,谨慎增持,调高,评级变动方向
300381,海通证券,张宇,2017-01-19,20170719.0,买入,,调高,评级变动方向
300385,中信建投,王祎佳,2017-10-17,20180417.0,买入,,调高,评级变动方向
300388,海通证券,张一弛,2017-07-18,20180118.0,买入,,调高,评级变动方向
300394,东北证券,熊军,2017-11-02,20180502.0,买入,增持,调高,评级变动方向
300398,海通证券,刘威,2017-07-08,20180108.0,买入,,调高,评级变动方向
300401,天风证券,杨烨辉,2017-01-23,20170723.0,买入,,调高,评级变动方向
300406,华金证券,徐曼,2017-02-22,20170822.0,买入,,调高,评级变动方向
300408,太平洋证券,刘翔,2017-11-10,20180510.0,买入,,调高,评级变动方向
300408,中信证券,徐涛,2017-12-18,20180618.0,买入,,调高,评级变动方向
300410,华金证券,张仲杰,2017-11-02,20180502.0,买入,,调高,评级变动方向
300422,光大证券,陈俊鹏,2017-01-17,20180117.0,买入,增持,调高,评级变动方向
300425,西南证券,王颖婷,2017-02-09,20170809.0,买入,,调高,评级变动方向
300450,西南证券,王颖婷,2017-01-06,20170706.0,买入,,调高,评级变动方向
300450,中信证券,刘芷冰,2017-06-16,20171216.0,买入,,调高,评级变动方向
300451,中泰证券,方闻千,2017-02-05,20180205.0,买入,增持,调高,评级变动方向
300463,安信证券,崔文亮,2017-10-15,20180415.0,买入,,调高,评级变动方向
300467,安信证券,焦娟,2017-10-16,20180416.0,买入,,调高,评级变动方向
300470,光大证券,刘晓波,2017-04-24,20180424.0,买入,增持,调高,评级变动方向
300470,国海证券,冯胜,2017-09-04,20180304.0,买入,,调高,评级变动方向
300471,东北证券,刘军,2017-08-24,20180224.0,买入,增持,调高,评级变动方向
300471,华金证券,张仲杰,2017-09-13,20180313.0,买入,,调高,评级变动方向
300473,广发证券,张乐,2017-02-13,20180213.0,买入,谨慎增持,调高,评级变动方向
300474,国海证券,冯胜,2017-05-24,20171124.0,买入,,调高,评级变动方向
300477,长江证券,邬博华,2017-07-20,20180720.0,买入,,调高,评级变动方向
300482,西南证券,朱国广,2017-12-11,20180611.0,买入,,调高,评级变动方向
300495,长江证券,周松,2017-03-31,20180331.0,买入,,调高,评级变动方向
300495,中泰证券,夏天,2017-09-04,20180904.0,买入,,调高,评级变动方向
300496,太平洋证券,王文龙,2017-08-29,20180228.0,买入,,调高,评级变动方向
300496,东北证券,闻学臣,2017-09-05,20180305.0,买入,增持,调高,评级变动方向
300497,西南证券,朱国广,2017-01-13,20170713.0,买入,,调高,评级变动方向
300498,安信证券,李佳丰,2017-10-09,20180409.0,买入,,调高,评级变动方向
300511,西南证券,朱会振,2017-10-30,20180430.0,买入,,调高,评级变动方向
300523,天风证券,沈海兵,2017-08-22,20180222.0,买入,,调高,评级变动方向
300523,东方证券,游涓洋,2017-12-05,20181205.0,买入,,调高,评级变动方向
300528,海通证券,钟奇,2017-03-31,20170930.0,买入,,调高,评级变动方向
300528,安信证券,焦娟,2017-07-10,20180110.0,买入,,调高,评级变动方向
300532,华金证券,谭志勇,2017-10-30,20180430.0,买入,,调高,评级变动方向
300545,东北证券,刘军,2017-10-11,20180411.0,买入,增持,调高,评级变动方向
300548,海通证券,朱劲松,2017-02-27,20170827.0,买入,,调高,评级变动方向
300558,海通证券,余文心,2017-10-18,20180418.0,买入,,调高,评级变动方向
300567,天风证券,农冰立,2017-04-23,20171023.0,买入,,调高,评级变动方向
300567,东吴证券,陈显帆,2017-08-28,20180228.0,买入,,调高,评级变动方向
300575,西南证券,商艾华,2017-04-27,20171027.0,买入,,调高,评级变动方向
300577,天风证券,吴骁宇,2017-04-13,20171013.0,买入,,调高,评级变动方向
300579,中信建投,武超则,2017-04-26,20171026.0,买入,,调高,评级变动方向
300588,天风证券,沈海兵,2017-04-20,20171020.0,买入,,调高,评级变动方向
300602,海通证券,张宇,2017-05-01,20171101.0,买入,,调高,评级变动方向
300603,华泰证券,高宏博,2017-08-20,20180220.0,买入,增持,调高,评级变动方向
300603,天风证券,沈海兵,2017-10-29,20180429.0,买入,,调高,评级变动方向
300627,天风证券,沈海兵,2017-07-04,20180104.0,买入,,调高,评级变动方向
300628,光大证券,田明华,2017-04-26,20180426.0,买入,增持,调高,评级变动方向
300628,华金证券,谭志勇,2017-10-26,20180426.0,买入,,调高,评级变动方向
300630,国金证券,李敬雷,2017-08-20,20180820.0,买入,增持,调高,评级变动方向
600004,中信证券,刘正,2017-05-31,20171130.0,买入,,调高,评级变动方向
600009,天风证券,姜明,2017-04-28,20171028.0,买入,,调高,评级变动方向
600011,东北证券,龚斯闻,2017-10-25,20180425.0,买入,增持,调高,评级变动方向
600018,东北证券,王晓艳,2017-05-12,20171112.0,买入,增持,调高,评级变动方向
600018,太平洋证券,程志峰,2017-11-10,20180510.0,买入,,调高,评级变动方向
600019,国信证券,王念春,2017-10-30,20180430.0,买入,,调高,评级变动方向
600023,东北证券,龚斯闻,2017-10-31,20180430.0,买入,增持,调高,评级变动方向
600028,东方证券,赵辰,2017-01-11,20180111.0,买入,,调高,评级变动方向
600029,天风证券,姜明,2017-02-15,20170815.0,买入,,调高,评级变动方向
600029,东北证券,瞿永忠,2017-03-31,20170930.0,买入,增持,调高,评级变动方向
600029,华泰证券,沈晓峰,2017-11-07,20180507.0,买入,增持,调高,评级变动方向
600029,东北证券,瞿永忠,2017-12-18,20180618.0,买入,增持,调高,评级变动方向
600030,长江证券,蒲东君,2017-03-24,20180324.0,买入,,调高,评级变动方向
600030,东北证券,张经纬,2017-12-22,20180622.0,买入,增持,调高,评级变动方向
600031,中泰证券,王华君,2017-10-16,20181016.0,买入,,调高,评级变动方向
600031,国信证券,贺泽安,2017-11-15,20180515.0,买入,,调高,评级变动方向
600036,安信证券,赵湘怀,2017-08-20,20180220.0,买入,,调高,评级变动方向
600038,国信证券,王念春,2017-03-29,20170929.0,买入,,调高,评级变动方向
600048,光大证券,陈浩武,2017-10-12,20181012.0,买入,,调高,评级变动方向
600050,渤海证券,徐勇,2017-08-18,20180218.0,买入,增持,调高,评级变动方向
600054,国信证券,曾光,2017-03-08,20170908.0,买入,,调高,评级变动方向
600055,海通证券,余文心,2017-04-11,20171011.0,买入,,调高,评级变动方向
600055,天风证券,杨烨辉,2017-11-14,20180514.0,买入,,调高,评级变动方向
600057,申万宏源,陆达,2017-04-26,20171026.0,买入,,调高,评级变动方向
600062,辉立证券(香港),范国和,2017-04-26,20180426.0,买入,,调高,评级变动方向
600066,安信证券,衡昆,2017-10-11,20180411.0,买入,,调高,评级变动方向
600075,太平洋证券,杨伟,2017-04-24,20171024.0,买入,,调高,评级变动方向
600104,海通证券,邓学,2017-06-01,20171201.0,买入,,调高,评级变动方向
600104,东北证券,刘军,2017-11-01,20180501.0,买入,增持,调高,评级变动方向
600109,东北证券,高建,2017-04-17,20171017.0,买入,增持,调高,评级变动方向
600109,中信建投,赵莎莎,2017-11-01,20180501.0,买入,,调高,评级变动方向
600114,东吴证券,高登,2017-08-25,20180225.0,买入,,调高,评级变动方向
600115,中银国际,刘志成,2017-09-01,20180901.0,买入,持有,调高,评级变动方向
600115,东北证券,瞿永忠,2017-12-20,20180620.0,买入,增持,调高,评级变动方向
600121,中信建投,李俊松,2017-07-25,20180125.0,买入,,调高,评级变动方向
600123,中信建投,李俊松,2017-04-12,20171012.0,买入,,调高,评级变动方向
600123,广发证券,沈涛,2017-08-15,20180815.0,买入,谨慎增持,调高,评级变动方向
600125,国金证券,苏宝亮,2017-04-30,20180430.0,买入,增持,调高,评级变动方向
600132,安信证券,苏铖,2017-11-30,20180531.0,买入,,调高,评级变动方向
600136,西南证券,刘言,2017-12-12,20180612.0,买入,,调高,评级变动方向
600138,长江证券,赵刚,2017-07-02,20180702.0,买入,,调高,评级变动方向
600138,太平洋证券,程晓东,2017-08-25,20180225.0,买入,,调高,评级变动方向
600141,天风证券,冶小梅,2017-03-03,20170903.0,买入,,调高,评级变动方向
600141,国海证券,代鹏举,2017-08-03,20180203.0,买入,,调高,评级变动方向
600141,西南证券,商艾华,2017-10-24,20180424.0,买入,,调高,评级变动方向
600153,中信证券,吴彦丰,2017-01-05,20170705.0,买入,,调高,评级变动方向
600160,中原证券,顾敏豪,2017-05-09,20171109.0,买入,,调高,评级变动方向
600160,东北证券,邹兰兰,2017-10-27,20180427.0,买入,增持,调高,评级变动方向
600160,光大证券,裘孝锋,2017-12-20,20181220.0,买入,,调高,评级变动方向
600166,中信建投,徐伟,2017-04-17,20171017.0,买入,,调高,评级变动方向
600176,东北证券,刘立喜,2017-07-05,20180105.0,买入,增持,调高,评级变动方向
600180,天风证券,姜明,2017-08-29,20180228.0,买入,,调高,评级变动方向
600195,太平洋证券,程晓东,2017-08-29,20180228.0,买入,,调高,评级变动方向
600198,华泰证券,周明,2017-04-06,20171006.0,买入,增持,调高,评级变动方向
600201,长江证券,陈佳,2017-07-10,20180710.0,买入,,调高,评级变动方向
600201,申万宏源,赵金厚,2017-12-21,20180621.0,买入,增持,调高,评级变动方向
600229,中泰证券,康雅雯,2017-03-28,20180328.0,买入,,调高,评级变动方向
600233,天风证券,姜明,2017-01-23,20170723.0,买入,,调高,评级变动方向
600236,中信证券,崔霖,2017-11-20,20180520.0,买入,,调高,评级变动方向
600256,天风证券,王茜,2017-12-04,20180604.0,买入,,调高,评级变动方向
600258,华泰证券,梅昕,2017-04-25,20171025.0,买入,,调高,评级变动方向
600258,中信证券,姜娅,2017-05-11,20171111.0,买入,,调高,评级变动方向
600258,广发证券,安鹏,2017-07-24,20180724.0,买入,谨慎增持,调高,评级变动方向
600258,国信证券,曾光,2017-08-29,20180228.0,买入,,调高,评级变动方向
600276,中泰证券,江琦,2017-09-26,20180926.0,买入,增持,调高,评级变动方向
600282,信达证券,范海波,2017-03-10,20170910.0,买入,持有,调高,评级变动方向
600282,中泰证券,笃慧,2017-07-23,20180723.0,买入,,调高,评级变动方向
600285,东北证券,刘舒畅,2017-06-26,20171226.0,买入,增持,调高,评级变动方向
600298,中信建投,张芳,2017-04-20,20171020.0,买入,,调高,评级变动方向
600298,国海证券,余春生,2017-07-17,20180117.0,买入,,调高,评级变动方向
600305,安信证券,苏铖,2017-07-11,20180111.0,买入,,调高,评级变动方向
600305,中信建投,张芳,2017-12-19,20180619.0,买入,,调高,评级变动方向
600308,中信建投,花小伟,2017-07-07,20180107.0,买入,,调高,评级变动方向
600315,中信证券,周羽,2017-06-26,20171226.0,买入,,调高,评级变动方向
600315,中信建投,张芳,2017-10-13,20180413.0,买入,,调高,评级变动方向
600315,天风证券,刘章明,2017-12-07,20180607.0,买入,,调高,评级变动方向
600346,申万宏源,谢建斌,2017-12-15,20180615.0,买入,增持,调高,评级变动方向
600351,华金证券,徐曼,2017-07-24,20180124.0,买入,,调高,评级变动方向
600351,华金证券,徐曼,2017-10-28,20180428.0,买入,,调高,评级变动方向
600362,东北证券,刘立喜,2017-10-30,20180430.0,买入,增持,调高,评级变动方向
600362,光大证券,李伟峰,2017-12-31,20181231.0,买入,,调高,评级变动方向
600366,广发证券,巨国贤,2017-08-22,20180822.0,买入,谨慎增持,调高,评级变动方向
600373,山西证券,徐雪洁,2017-03-22,20170922.0,买入,,调高,评级变动方向
600388,东北证券,刘军,2017-08-31,20180228.0,买入,增持,调高,评级变动方向
600398,东吴证券,丁文韬,2017-05-09,20171109.0,买入,,调高,评级变动方向
600399,东北证券,唐凯,2017-04-12,20171012.0,买入,增持,调高,评级变动方向
600406,西南证券,李佳颖,2017-06-27,20171227.0,买入,,调高,评级变动方向
600409,长江证券,马太,2017-02-15,20180215.0,买入,,调高,评级变动方向
600409,中信建投,罗婷,2017-07-12,20180112.0,买入,,调高,评级变动方向
600418,安信证券,衡昆,2017-11-28,20180528.0,买入,,调高,评级变动方向
600426,兴业证券,孙佳丽,2017-05-31,20180531.0,买入,,调高,评级变动方向
600428,华泰证券,沈晓峰,2017-07-13,20180113.0,买入,增持,调高,评级变动方向
600428,中泰证券,焦俊,2017-09-11,20180911.0,买入,,调高,评级变动方向
600436,申万宏源,闫天一,2017-04-19,20171019.0,买入,,调高,评级变动方向
600438,长江证券,邬博华,2017-03-28,20180328.0,买入,,调高,评级变动方向
600438,西南证券,谭菁,2017-11-07,20180507.0,买入,,调高,评级变动方向
600452,天风证券,何文雯,2017-01-12,20170712.0,买入,,调高,评级变动方向
600456,海通证券,施毅,2017-03-02,20170902.0,买入,,调高,评级变动方向
600456,长江证券,葛军,2017-05-03,20180503.0,买入,,调高,评级变动方向
600456,东北证券,刘立喜,2017-12-08,20180608.0,买入,增持,调高,评级变动方向
600460,东北证券,王建伟,2017-04-21,20171021.0,买入,增持,调高,评级变动方向
600466,西南证券,王立洲,2017-06-13,20171213.0,买入,,调高,评级变动方向
600477,华泰证券,黄骥,2017-04-16,20171016.0,买入,,调高,评级变动方向
600483,太平洋证券,张学,2017-01-09,20170709.0,买入,,调高,评级变动方向
600486,太平洋证券,杨林,2017-02-17,20170817.0,买入,,调高,评级变动方向
600486,中信建投,罗婷,2017-09-22,20180322.0,买入,,调高,评级变动方向
600490,天风证券,杨诚笑,2017-11-22,20180522.0,买入,,调高,评级变动方向
600491,西南证券,王立洲,2017-04-25,20171025.0,买入,,调高,评级变动方向
600497,东北证券,刘立喜,2017-12-04,20180604.0,买入,增持,调高,评级变动方向
600498,DBS,Tsz Wang TAM,2017-03-06,20180306.0,买入,充分关注,调高,评级变动方向
600498,天风证券,唐海清,2017-04-10,20171010.0,买入,,调高,评级变动方向
600499,东北证券,刘军,2017-01-09,20170709.0,买入,增持,调高,评级变动方向
600499,申万宏源,刘晓宁,2017-04-12,20171012.0,买入,,调高,评级变动方向
600499,长城国瑞证券,黄文忠,2017-05-02,20171102.0,买入,增持,调高,评级变动方向
600499,中泰证券,王华君,2017-07-20,20180720.0,买入,,调高,评级变动方向
600499,海通证券,吴杰,2017-08-04,20180204.0,买入,,调高,评级变动方向
600502,海通证券,杜市伟,2017-08-30,20180228.0,买入,,调高,评级变动方向
600511,西南证券,朱国广,2017-03-24,20170924.0,买入,,调高,评级变动方向
600511,中信证券,田加强,2017-07-13,20180113.0,买入,,调高,评级变动方向
600519,国海证券,余春生,2017-04-17,20171017.0,买入,,调高,评级变动方向
600522,东吴证券,徐力,2017-03-03,20170903.0,买入,,调高,评级变动方向
600525,中信建投,徐伟,2017-08-10,20180210.0,买入,,调高,评级变动方向
600528,长江证券,周松,2017-04-06,20180406.0,买入,,调高,评级变动方向
600528,中泰证券,王华君,2017-11-22,20181122.0,买入,,调高,评级变动方向
600529,中信证券,田加强,2017-04-25,20171025.0,买入,,调高,评级变动方向
600546,安信证券,衡昆,2017-05-23,20171123.0,买入,,调高,评级变动方向
600549,中信建投,陈炳辉,2017-07-31,20180131.0,买入,,调高,评级变动方向
600563,中信证券,徐涛,2017-08-11,20180211.0,买入,,调高,评级变动方向
600567,海通证券,曾知,2017-04-18,20171018.0,买入,,调高,评级变动方向
600570,中信建投,武超则,2017-03-29,20170929.0,买入,,调高,评级变动方向
600570,太平洋证券,王文龙,2017-08-31,20180228.0,买入,,调高,评级变动方向
600570,太平洋证券,王文龙,2017-10-29,20180429.0,买入,,调高,评级变动方向
600572,天风证券,杨烨辉,2017-04-27,20171027.0,买入,,调高,评级变动方向
600583,中信证券,黄莉莉,2017-01-24,20170724.0,买入,,调高,评级变动方向
600583,申万宏源,谢建斌,2017-04-07,20171007.0,买入,,调高,评级变动方向
600584,国信证券,欧阳仕华,2017-09-12,20180312.0,买入,,调高,评级变动方向
600585,东北证券,刘立喜,2017-08-22,20180222.0,买入,增持,调高,评级变动方向
600585,西南证券,李佳颖,2017-10-29,20180429.0,买入,,调高,评级变动方向
600588,中信建投,武超则,2017-03-07,20170907.0,买入,,调高,评级变动方向
600588,东北证券,闻学臣,2017-08-23,20180223.0,买入,增持,调高,评级变动方向
600594,辉立证券(香港),范国和,2017-07-03,20180703.0,买入,,调高,评级变动方向
600595,海通证券,施毅,2017-06-08,20171208.0,买入,,调高,评级变动方向
600597,DBS,Alison FOK,2017-07-28,20180728.0,买入,中性,调高,评级变动方向
600597,中泰证券,范劲松,2017-08-28,20180828.0,买入,,调高,评级变动方向
600598,长江证券,陈佳,2017-01-05,20180105.0,买入,,调高,评级变动方向
600600,海通证券,闻宏伟,2017-02-02,20170802.0,买入,,调高,评级变动方向
600622,东吴证券,丁文韬,2017-01-19,20170719.0,买入,,调高,评级变动方向
600633,海通证券,钟奇,2017-02-17,20170817.0,买入,,调高,评级变动方向
600643,东北证券,高建,2017-04-18,20171018.0,买入,增持,调高,评级变动方向
600661,中泰证券,鞠兴海,2017-08-29,20180829.0,买入,,调高,评级变动方向
600688,东方证券,赵辰,2017-02-23,20180223.0,买入,增持,调高,评级变动方向
600690,中信建投,林寰宇,2017-08-28,20180228.0,买入,,调高,评级变动方向
600701,中信证券,张若海,2017-09-28,20180328.0,买入,,调高,评级变动方向
600702,西南证券,朱会振,2017-01-22,20170722.0,买入,,调高,评级变动方向
600702,安信证券,苏铖,2017-04-11,20171011.0,买入,,调高,评级变动方向
600702,太平洋证券,黄付生,2017-08-24,20180224.0,买入,,调高,评级变动方向
600702,国海证券,余春生,2017-10-30,20180430.0,买入,,调高,评级变动方向
600703,国信证券,刘翔,2017-03-05,20170905.0,买入,,调高,评级变动方向
600718,长江证券,马先文,2017-03-28,20180328.0,买入,,调高,评级变动方向
600720,光大证券,陈浩武,2017-07-11,20180711.0,买入,增持,调高,评级变动方向
600728,天风证券,沈海兵,2017-08-14,20180214.0,买入,,调高,评级变动方向
600739,太平洋证券,魏涛,2017-10-29,20180429.0,买入,,调高,评级变动方向
600741,中信证券,陈俊斌,2017-06-05,20171205.0,买入,,调高,评级变动方向
600754,Deutsche Bank,Tallan Zhou,2017-06-08,20180608.0,买入,持有,调高,评级变动方向
600754,国信证券,曾光,2017-07-21,20180121.0,买入,,调高,评级变动方向
600754,东北证券,刘立喜,2017-11-01,20180501.0,买入,增持,调高,评级变动方向
600760,天风证券,邹润芳,2017-08-01,20180201.0,买入,,调高,评级变动方向
600777,联讯证券,王凤华,2017-09-18,20180318.0,买入,,调高,评级变动方向
600779,海通证券,闻宏伟,2017-01-24,20170724.0,买入,,调高,评级变动方向
600779,中泰证券,范劲松,2017-07-26,20180726.0,买入,,调高,评级变动方向
600782,长江证券,王鹤涛,2017-07-17,20180717.0,买入,,调高,评级变动方向
600801,东北证券,刘立喜,2017-08-28,20180228.0,买入,增持,调高,评级变动方向
600804,中信建投,武超则,2017-09-28,20180328.0,买入,,调高,评级变动方向
600808,东北证券,唐凯,2017-03-30,20170930.0,买入,增持,调高,评级变动方向
600809,东吴证券,马浩博,2017-01-09,20170709.0,买入,,调高,评级变动方向
600809,东北证券,李强,2017-08-27,20180227.0,买入,增持,调高,评级变动方向
600829,东吴证券,焦德智,2017-02-25,20170825.0,买入,,调高,评级变动方向
600845,中信建投,武超则,2017-11-15,20180515.0,买入,,调高,评级变动方向
600848,东方证券,竺劲,2017-01-05,20180105.0,买入,,调高,评级变动方向
600856,国金证券,蒲强,2017-04-23,20180423.0,买入,增持,调高,评级变动方向
600859,太平洋证券,黄付生,2017-08-31,20180228.0,买入,,调高,评级变动方向
600859,申万宏源,王俊杰,2017-10-30,20180430.0,买入,,调高,评级变动方向
600867,国信证券,江维娜,2017-08-08,20180208.0,买入,,调高,评级变动方向
600872,国海证券,余春生,2017-02-22,20170822.0,买入,,调高,评级变动方向
600872,东吴证券,马浩博,2017-04-10,20171010.0,买入,,调高,评级变动方向
600872,中信建投,张芳,2017-10-27,20180427.0,买入,,调高,评级变动方向
600873,海通证券,刘威,2017-04-20,20171020.0,买入,,调高,评级变动方向
600884,信达证券,郭荆璞,2017-07-19,20180119.0,买入,增持,调高,评级变动方向
600887,农银国际,潘泓兴,2017-04-10,20180410.0,买入,持有,调高,评级变动方向
600893,国信证券,王念春,2017-03-21,20170921.0,买入,,调高,评级变动方向
600893,中信证券,高嵩,2017-11-14,20180514.0,买入,,调高,评级变动方向
600908,安信证券,赵湘怀,2017-08-18,20180218.0,买入,,调高,评级变动方向
600909,安信证券,赵湘怀,2017-09-04,20180304.0,买入,,调高,评级变动方向
600919,国金证券,刘志平,2017-04-27,20180427.0,买入,,调高,评级变动方向
600963,国信证券,陈青青,2017-08-31,20180228.0,买入,,调高,评级变动方向
600966,中信建投,花小伟,2017-01-12,20170712.0,买入,,调高,评级变动方向
600970,天风证券,唐笑,2017-12-04,20180604.0,买入,,调高,评级变动方向
600971,广发证券,安鹏,2017-04-13,20180413.0,买入,持有,调高,评级变动方向
600971,中信建投,李俊松,2017-07-13,20180113.0,买入,,调高,评级变动方向
600977,华泰证券,许娟,2017-03-29,20170929.0,买入,,调高,评级变动方向
600990,海通证券,徐志国,2017-01-19,20170719.0,买入,,调高,评级变动方向
600997,中信建投,李俊松,2017-09-14,20180314.0,买入,,调高,评级变动方向
600998,东吴证券,全铭,2017-04-25,20171025.0,买入,,调高,评级变动方向
601000,安信证券,张龙,2017-04-07,20171007.0,买入,,调高,评级变动方向
