交易代码,机构名称,分析师名称,评级日期,评级有效期截止日,本次评级,前次评级,类型名称,分类
2726,中信建投,黄付生,2016-08-15,20170215.0,买入,,调高,评级变动方向
2730,财通证券,方维,2016-11-14,20170514.0,买入,,调高,评级变动方向
2739,山西证券,徐雪洁,2016-02-04,20160804.0,买入,,调高,评级变动方向
2739,广发证券,杨琳琳,2016-08-31,20170831.0,买入,谨慎增持,调高,评级变动方向
2743,国海证券,谭倩,2016-03-23,20160923.0,买入,,调高,评级变动方向
2766,西南证券,高翔,2016-06-20,20161220.0,买入,,调高,评级变动方向
2766,东吴证券,郝彪,2016-10-09,20170409.0,买入,,调高,评级变动方向
2831,中信建投,花小伟,2016-12-28,20170628.0,买入,,调高,评级变动方向
300003,申万宏源,杜舟,2016-03-14,20160914.0,买入,,调高,评级变动方向
300003,东吴证券,洪阳,2016-12-09,20170609.0,买入,,调高,评级变动方向
300005,东吴证券,庄沁,2016-03-16,20160916.0,买入,,调高,评级变动方向
300005,中泰证券,吴骁宇,2016-04-13,20170413.0,买入,增持,调高,评级变动方向
300011,海通证券,熊哲颖,2016-04-11,20161011.0,买入,,调高,评级变动方向
300014,长江证券,邬博华,2016-10-25,20171025.0,买入,,调高,评级变动方向
300015,联讯证券,王凤华,2016-12-08,20170608.0,买入,,调高,评级变动方向
300024,安信证券,邹润芳,2016-03-10,20160910.0,买入,,调高,评级变动方向
300025,中信建投,崔晨,2016-06-02,20161202.0,买入,,调高,评级变动方向
300025,安信证券,陈宁玉,2016-11-14,20170514.0,买入,,调高,评级变动方向
300033,东吴证券,丁文韬,2016-06-24,20161224.0,买入,,调高,评级变动方向
300040,国海证券,谭倩,2016-04-05,20161005.0,买入,,调高,评级变动方向
300047,光大证券,薛亮,2016-08-18,20170818.0,买入,增持,调高,评级变动方向
300048,中信建投,徐伟,2016-02-03,20160803.0,买入,,调高,评级变动方向
300048,信达证券,郭荆璞,2016-05-03,20161103.0,买入,增持,调高,评级变动方向
300061,中泰证券,王晛,2016-10-27,20171027.0,买入,增持,调高,评级变动方向
300065,广发证券,胡正洋,2016-03-31,20170331.0,买入,持有,调高,评级变动方向
300068,信达证券,郭荆璞,2016-08-11,20170211.0,买入,增持,调高,评级变动方向
300075,华金证券,谭志勇,2016-10-28,20170428.0,买入,,调高,评级变动方向
300085,国海证券,孔令峰,2016-06-17,20161217.0,买入,,调高,评级变动方向
300088,申万宏源,刘洋,2016-03-21,20160921.0,买入,,调高,评级变动方向
300091,国金证券,徐才华,2016-05-23,20170523.0,买入,增持,调高,评级变动方向
300091,华金证券,张仲杰,2016-11-29,20170529.0,买入,,调高,评级变动方向
300121,国信证券,苏淼,2016-07-01,20170101.0,买入,,调高,评级变动方向
300124,瑞银证券,饶呈方,2016-03-18,20170318.0,买入,中性,调高,评级变动方向
300127,海通证券,田源,2016-05-24,20161124.0,买入,,调高,评级变动方向
300129,广发证券,陈子坤,2016-08-09,20170809.0,买入,谨慎增持,调高,评级变动方向
300129,光大证券,刘洋,2016-12-18,20171218.0,买入,增持,调高,评级变动方向
300133,山西证券,徐雪洁,2016-03-16,20160916.0,买入,,调高,评级变动方向
300133,海通证券,钟奇,2016-04-29,20161029.0,买入,,调高,评级变动方向
300136,中信证券,许英博,2016-12-05,20170605.0,买入,,调高,评级变动方向
300142,西南证券,朱国广,2016-03-01,20160901.0,买入,,调高,评级变动方向
300144,国金证券,张斌,2016-02-29,20170228.0,买入,增持,调高,评级变动方向
300144,东吴证券,张艺,2016-03-03,20160903.0,买入,,调高,评级变动方向
300145,申万宏源,谷风,2016-03-31,20160930.0,买入,增持,调高,评级变动方向
300145,海通证券,熊哲颖,2016-04-05,20161005.0,买入,,调高,评级变动方向
300148,山西证券,徐雪洁,2016-10-31,20170430.0,买入,,调高,评级变动方向
300161,海通证券,耿耘,2016-10-29,20170429.0,买入,,调高,评级变动方向
300162,海通证券,钟奇,2016-03-22,20160922.0,买入,,调高,评级变动方向
300170,国元证券,李芬,2016-06-30,20161231.0,买入,,调高,评级变动方向
300184,海通证券,陈平,2016-09-14,20170314.0,买入,,调高,评级变动方向
300187,东北证券,龚斯闻,2016-06-07,20161207.0,买入,增持,调高,评级变动方向
300194,西南证券,朱国广,2016-07-05,20170105.0,买入,,调高,评级变动方向
300197,长江证券,范超,2016-04-19,20170419.0,买入,,调高,评级变动方向
300197,中原证券,吴剑雄,2016-06-01,20161201.0,买入,,调高,评级变动方向
300200,海通证券,刘强,2016-12-13,20170613.0,买入,,调高,评级变动方向
300201,东北证券,高鹏,2016-05-02,20161102.0,买入,增持,调高,评级变动方向
300221,中信建投,武超则,2016-06-28,20161228.0,买入,,调高,评级变动方向
300226,光大证券,王招华,2016-07-19,20170719.0,买入,,调高,评级变动方向
300232,海通证券,陈平,2016-09-25,20170325.0,买入,,调高,评级变动方向
300241,中信建投,林寰宇,2016-11-22,20170522.0,买入,,调高,评级变动方向
300246,华金证券,徐曼,2016-12-08,20170608.0,买入,,调高,评级变动方向
300251,群益证券,胡嘉铭,2016-10-13,20170413.0,买入,中性,调高,评级变动方向
300252,财通证券,方维,2016-10-26,20170426.0,买入,,调高,评级变动方向
300258,渤海证券,郑连声,2016-05-30,20161130.0,买入,增持,调高,评级变动方向
300271,西南证券,熊莉,2016-01-27,20160727.0,买入,,调高,评级变动方向
300271,东吴证券,郝彪,2016-08-15,20170215.0,买入,,调高,评级变动方向
300273,海通证券,余文心,2016-06-30,20161231.0,买入,,调高,评级变动方向
300273,华金证券,徐曼,2016-12-28,20170628.0,买入,,调高,评级变动方向
300274,浙商证券,郑丹丹,2016-04-08,20161008.0,买入,增持,调高,评级变动方向
300274,高华证券,何方,2016-05-12,20170512.0,买入,中性,调高,评级变动方向
300279,海通证券,陈子仪,2016-04-19,20161019.0,买入,,调高,评级变动方向
300282,中信证券,阳嘉嘉,2016-07-27,20170127.0,买入,,调高,评级变动方向
300284,中信证券,王海旭,2016-08-10,20170210.0,买入,,调高,评级变动方向
300291,中信证券,郭毅,2016-07-28,20170128.0,买入,,调高,评级变动方向
300291,海通证券,钟奇,2016-12-20,20170620.0,买入,,调高,评级变动方向
300302,申万宏源,刘洋,2016-09-19,20170319.0,买入,,调高,评级变动方向
300306,海通证券,郑宏达,2016-08-24,20170224.0,买入,,调高,评级变动方向
300307,广发证券,罗立波,2016-05-11,20170511.0,买入,谨慎增持,调高,评级变动方向
300308,华金证券,谭志勇,2016-10-18,20170418.0,买入,,调高,评级变动方向
300310,海通证券,朱劲松,2016-07-15,20170115.0,买入,,调高,评级变动方向
300315,群益证券,胡嘉铭,2016-01-29,20160729.0,买入,中性,调高,评级变动方向
300316,财通证券,赵月亮,2016-03-09,20160909.0,买入,,调高,评级变动方向
300327,东北证券,王建伟,2016-03-31,20160930.0,买入,增持,调高,评级变动方向
300327,兴业证券,刘亮,2016-04-05,20170405.0,买入,,调高,评级变动方向
300328,安信证券,齐丁,2016-03-14,20160914.0,买入,,调高,评级变动方向
300332,中信建投,王祎佳,2016-08-01,20170201.0,买入,,调高,评级变动方向
300334,渤海证券,林徐明,2016-10-27,20170427.0,买入,增持,调高,评级变动方向
300334,海通证券,张一弛,2016-11-03,20170503.0,买入,,调高,评级变动方向
300337,东北证券,高鹏,2016-08-11,20170211.0,买入,增持,调高,评级变动方向
300338,海通证券,钟奇,2016-12-17,20170617.0,买入,,调高,评级变动方向
300339,兴业证券,袁煜明,2016-03-21,20170321.0,买入,,调高,评级变动方向
300339,中信证券,阳嘉嘉,2016-08-17,20170217.0,买入,,调高,评级变动方向
300345,华金证券,张仲杰,2016-07-27,20170127.0,买入,增持,调高,评级变动方向
300345,国金证券,贺国文,2016-10-16,20171016.0,买入,增持,调高,评级变动方向
300347,光大证券,张明芳,2016-05-27,20170527.0,买入,增持,调高,评级变动方向
300347,东北证券,高建,2016-06-01,20161201.0,买入,增持,调高,评级变动方向
300351,申万宏源,曲伟,2016-05-24,20161124.0,买入,增持,调高,评级变动方向
300352,光大证券,薛亮,2016-08-29,20170829.0,买入,增持,调高,评级变动方向
300353,华金证券,谭志勇,2016-07-12,20170112.0,买入,,调高,评级变动方向
300355,东北证券,王小勇,2016-09-02,20170302.0,买入,增持,调高,评级变动方向
300358,海通证券,邓勇,2016-10-28,20170428.0,买入,,调高,评级变动方向
300359,长江证券,马先文,2016-02-23,20170223.0,买入,,调高,评级变动方向
300360,国海证券,谭倩,2016-01-26,20160726.0,买入,,调高,评级变动方向
300360,长江证券,邬博华,2016-04-27,20170427.0,买入,,调高,评级变动方向
300364,东北证券,刘立喜,2016-08-26,20170226.0,买入,增持,调高,评级变动方向
300364,海通证券,钟奇,2016-11-04,20170504.0,买入,,调高,评级变动方向
300366,西南证券,熊莉,2016-09-12,20170312.0,买入,,调高,评级变动方向
300367,中泰证券,李振亚,2016-01-15,20170115.0,买入,增持,调高,评级变动方向
300367,财通证券,马智琴,2016-03-10,20160910.0,买入,,调高,评级变动方向
300373,长江证券,莫文宇,2016-03-28,20170328.0,买入,,调高,评级变动方向
300375,渤海证券,郑连声,2016-06-14,20161214.0,买入,增持,调高,评级变动方向
300378,海通证券,郑宏达,2016-07-30,20170130.0,买入,,调高,评级变动方向
300379,长江证券,马先文,2016-05-04,20170504.0,买入,,调高,评级变动方向
300383,安信证券,李伟,2016-06-02,20161202.0,买入,,调高,评级变动方向
300383,华泰证券,康志毅,2016-08-04,20170204.0,买入,,调高,评级变动方向
300385,国信证券,陈青青,2016-03-16,20160916.0,买入,,调高,评级变动方向
300404,西南证券,朱国广,2016-08-17,20170217.0,买入,,调高,评级变动方向
300408,海通证券,张宇,2016-08-30,20170228.0,买入,,调高,评级变动方向
300409,海通证券,周旭辉,2016-08-05,20170205.0,买入,,调高,评级变动方向
300410,兴业证券,成尚汶,2016-10-18,20171018.0,买入,,调高,评级变动方向
300416,财通证券,方维,2016-10-31,20170430.0,买入,,调高,评级变动方向
300427,安信证券,黄守宏,2016-08-26,20170226.0,买入,,调高,评级变动方向
300428,海通证券,刘博,2016-06-28,20161228.0,买入,,调高,评级变动方向
300444,中信证券,王海旭,2016-07-29,20170129.0,买入,,调高,评级变动方向
300450,东吴证券,陈显帆,2016-10-27,20170427.0,买入,,调高,评级变动方向
300451,中泰证券,李振亚,2016-02-03,20170203.0,买入,增持,调高,评级变动方向
300451,海通证券,钟奇,2016-03-31,20160930.0,买入,,调高,评级变动方向
300451,中泰证券,李振亚,2016-07-17,20170717.0,买入,增持,调高,评级变动方向
300455,广发证券,胡正洋,2016-03-25,20170325.0,买入,谨慎增持,调高,评级变动方向
300469,中泰证券,李振亚,2016-06-30,20170630.0,买入,增持,调高,评级变动方向
300471,国海证券,冯胜,2016-12-29,20170629.0,买入,,调高,评级变动方向
300474,长江证券,莫文宇,2016-08-22,20170822.0,买入,,调高,评级变动方向
300486,海通证券,张宇,2016-03-24,20160924.0,买入,,调高,评级变动方向
300498,海通证券,丁频,2016-08-26,20170226.0,买入,增持,调高,评级变动方向
300499,海通证券,周旭辉,2016-06-30,20161231.0,买入,,调高,评级变动方向
600000,光大证券,陈浩武,2016-10-31,20171031.0,买入,,调高,评级变动方向
600007,海通证券,涂力磊,2016-05-05,20161105.0,买入,,调高,评级变动方向
600009,国金证券,贺国文,2016-01-04,20170104.0,买入,增持,调高,评级变动方向
600009,安信证券,姜明,2016-03-14,20160914.0,买入,,调高,评级变动方向
600015,安信证券,赵湘怀,2016-08-11,20170211.0,买入,,调高,评级变动方向
600019,群益证券,王睿哲,2016-04-05,20161005.0,买入,中性,调高,评级变动方向
600019,光大证券,王招华,2016-05-26,20170526.0,买入,,调高,评级变动方向
600021,海通证券,邓勇,2016-04-05,20161005.0,买入,,调高,评级变动方向
600028,瑞银证券,严蓓娜,2016-06-15,20170615.0,买入,中性,调高,评级变动方向
600028,东北证券,王小勇,2016-08-12,20170212.0,买入,增持,调高,评级变动方向
600028,中信证券,黄莉莉,2016-12-05,20170605.0,买入,,调高,评级变动方向
600029,国金证券,苏宝亮,2016-05-31,20170531.0,买入,增持,调高,评级变动方向
600031,Citigroup,Alex Chang,2016-10-30,20171030.0,买入,卖出,调高,评级变动方向
600035,申万宏源,陆达,2016-07-29,20170129.0,买入,,调高,评级变动方向
600036,中信建投,杨荣,2016-08-19,20170219.0,买入,,调高,评级变动方向
600048,兴业证券,阎常铭,2016-03-14,20170314.0,买入,,调高,评级变动方向
600048,东北证券,王小勇,2016-05-02,20161102.0,买入,增持,调高,评级变动方向
600050,高华证券,吕东风,2016-09-22,20170922.0,买入,中性,调高,评级变动方向
600054,长江证券,徐春,2016-04-14,20170414.0,买入,,调高,评级变动方向
600059,长江证券,刘舒畅,2016-05-06,20170506.0,买入,,调高,评级变动方向
600059,西南证券,朱会振,2016-07-11,20170111.0,买入,,调高,评级变动方向
600060,申万宏源,刘迟到,2016-08-16,20170216.0,买入,,调高,评级变动方向
600060,中信建投,林寰宇,2016-09-19,20170319.0,买入,,调高,评级变动方向
600066,中银国际,彭勇,2016-04-05,20170405.0,买入,谨慎买入,调高,评级变动方向
600068,长江证券,范超,2016-08-04,20170804.0,买入,,调高,评级变动方向
600079,海通证券,余文心,2016-07-28,20170128.0,买入,,调高,评级变动方向
600080,西南证券,朱国广,2016-03-21,20160921.0,买入,,调高,评级变动方向
600098,信达证券,郭荆璞,2016-05-03,20161103.0,买入,增持,调高,评级变动方向
600105,广发证券,刘雪峰,2016-10-14,20171014.0,买入,谨慎增持,调高,评级变动方向
600110,长江证券,邬博华,2016-10-24,20171024.0,买入,,调高,评级变动方向
600114,财通证券,方维,2016-04-21,20161021.0,买入,,调高,评级变动方向
600115,申万宏源,王俊杰,2016-04-22,20161022.0,买入,增持,调高,评级变动方向
600115,国金证券,苏宝亮,2016-05-27,20170527.0,买入,增持,调高,评级变动方向
600122,安信证券,刘章明,2016-04-12,20161012.0,买入,,调高,评级变动方向
600122,国金证券,徐问,2016-12-19,20171219.0,买入,增持,调高,评级变动方向
600123,申万宏源,周泰,2016-04-06,20161006.0,买入,,调高,评级变动方向
600125,申万宏源,王俊杰,2016-07-20,20170120.0,买入,增持,调高,评级变动方向
600132,海通证券,闻宏伟,2016-04-11,20161011.0,买入,,调高,评级变动方向
600136,中泰证券,康雅雯,2016-07-17,20170717.0,买入,增持,调高,评级变动方向
600153,申万宏源,陆达,2016-08-31,20170228.0,买入,,调高,评级变动方向
600161,西南证券,朱国广,2016-08-09,20170209.0,买入,,调高,评级变动方向
600166,兴业证券,王冠桥,2016-03-14,20170314.0,买入,,调高,评级变动方向
600180,申万宏源,王俊杰,2016-04-19,20161019.0,买入,,调高,评级变动方向
600180,国金证券,苏宝亮,2016-07-13,20170713.0,买入,增持,调高,评级变动方向
600188,中信建投,李俊松,2016-08-29,20170228.0,买入,,调高,评级变动方向
600195,长江证券,陈佳,2016-04-09,20170409.0,买入,,调高,评级变动方向
600195,华泰证券,盛夏,2016-08-19,20170219.0,买入,,调高,评级变动方向
600199,中信建投,黄付生,2016-06-08,20161208.0,买入,,调高,评级变动方向
600219,广发证券,巨国贤,2016-05-06,20170506.0,买入,持有,调高,评级变动方向
600223,中泰证券,罗文波,2016-10-25,20171025.0,买入,增持,调高,评级变动方向
600233,长江证券,韩轶超,2016-04-10,20170410.0,买入,,调高,评级变动方向
600233,国金证券,苏宝亮,2016-07-07,20170707.0,买入,增持,调高,评级变动方向
600236,申万宏源,刘晓宁,2016-01-15,20160715.0,买入,,调高,评级变动方向
600236,安信证券,邵琳琳,2016-07-31,20170131.0,买入,,调高,评级变动方向
600258,中银国际,旷实,2016-04-05,20170405.0,买入,谨慎买入,调高,评级变动方向
600269,广发证券,商田,2016-12-06,20171206.0,买入,谨慎增持,调高,评级变动方向
600270,长江证券,韩轶超,2016-02-20,20170220.0,买入,,调高,评级变动方向
600270,申万宏源,王俊杰,2016-03-23,20160923.0,买入,,调高,评级变动方向
600285,广发证券,张其立,2016-07-12,20170712.0,买入,持有,调高,评级变动方向
600297,兴业证券,王冠桥,2016-01-08,20170108.0,买入,,调高,评级变动方向
600298,中泰证券,胡彦超,2016-01-19,20170119.0,买入,增持,调高,评级变动方向
600298,中泰证券,胡彦超,2016-06-12,20170612.0,买入,增持,调高,评级变动方向
600298,东北证券,陈鹏,2016-08-15,20170215.0,买入,增持,调高,评级变动方向
600309,群益证券,高观朋,2016-03-09,20160909.0,买入,,调高,评级变动方向
600312,天风证券,张淼,2016-12-12,20170612.0,买入,,调高,评级变动方向
600323,中泰证券,霍也佳,2016-08-08,20170808.0,买入,,调高,评级变动方向
600325,国金证券,胡华如,2016-06-15,20170615.0,买入,增持,调高,评级变动方向
600340,兴业证券,阎常铭,2016-05-05,20170505.0,买入,,调高,评级变动方向
600373,首创证券,张炬华,2016-04-11,20161011.0,买入,,调高,评级变动方向
600377,长江证券,韩轶超,2016-08-09,20170809.0,买入,,调高,评级变动方向
600383,中信证券,陈聪,2016-10-27,20170427.0,买入,,调高,评级变动方向
600395,中信建投,李俊松,2016-04-25,20161025.0,买入,,调高,评级变动方向
600398,海通证券,于旭辉,2016-11-04,20170504.0,买入,,调高,评级变动方向
600406,中信证券,王海旭,2016-04-05,20161005.0,买入,,调高,评级变动方向
600406,长江证券,邬博华,2016-08-24,20170824.0,买入,,调高,评级变动方向
600409,兴业证券,孙佳丽,2016-03-03,20170303.0,买入,,调高,评级变动方向
600418,瑞银证券,邹天龙,2016-03-02,20170302.0,买入,中性,调高,评级变动方向
600419,中信建投,黄付生,2016-04-26,20161026.0,买入,,调高,评级变动方向
600436,西南证券,朱国广,2016-06-28,20161228.0,买入,,调高,评级变动方向
600458,东北证券,瞿永忠,2016-07-19,20170119.0,买入,增持,调高,评级变动方向
600467,华泰证券,盛夏,2016-07-06,20170106.0,买入,,调高,评级变动方向
600478,国海证券,代鹏举,2016-02-22,20160822.0,买入,,调高,评级变动方向
600487,兴业证券,唐海清,2016-02-17,20170217.0,买入,,调高,评级变动方向
600487,长江证券,马先文,2016-10-31,20171031.0,买入,,调高,评级变动方向
600491,长江证券,周松,2016-10-30,20171030.0,买入,,调高,评级变动方向
600498,高华证券,侯雪婷,2016-02-25,20170225.0,买入,中性,调高,评级变动方向
600498,华金证券,谭志勇,2016-07-25,20170125.0,买入,,调高,评级变动方向
600502,长江证券,范超,2016-03-12,20170312.0,买入,,调高,评级变动方向
600502,中泰证券,杨涛,2016-12-29,20171229.0,买入,增持,调高,评级变动方向
600507,长江证券,王鹤涛,2016-08-15,20170815.0,买入,,调高,评级变动方向
600507,光大证券,王招华,2016-11-29,20171129.0,买入,,调高,评级变动方向
600511,国信证券,江维娜,2016-07-22,20170122.0,买入,,调高,评级变动方向
600512,长江证券,范超,2016-08-10,20170810.0,买入,,调高,评级变动方向
600518,东北证券,高建,2016-08-30,20170228.0,买入,增持,调高,评级变动方向
600519,华泰证券,苏青青,2016-02-29,20160831.0,买入,,调高,评级变动方向
600519,东北证券,李强,2016-04-21,20161021.0,买入,增持,调高,评级变动方向
600522,财通证券,方维,2016-10-18,20170418.0,买入,,调高,评级变动方向
600522,申万宏源,刘晓宁,2016-11-17,20170517.0,买入,增持,调高,评级变动方向
600546,中信建投,李俊松,2016-10-28,20170428.0,买入,,调高,评级变动方向
600547,信达证券,范海波,2016-04-11,20161011.0,买入,增持,调高,评级变动方向
600548,中信证券,刘正,2016-02-16,20160816.0,买入,,调高,评级变动方向
600559,华泰证券,贺琪,2016-07-07,20170107.0,买入,,调高,评级变动方向
600565,东方证券,竺劲,2016-12-18,20171218.0,买入,,调高,评级变动方向
600566,海通证券,余文心,2016-10-22,20170422.0,买入,,调高,评级变动方向
600567,中信建投,花小伟,2016-12-30,20170630.0,买入,,调高,评级变动方向
600570,华泰证券,高宏博,2016-02-01,20160801.0,买入,,调高,评级变动方向
600570,广发证券,刘雪峰,2016-03-17,20170317.0,买入,谨慎增持,调高,评级变动方向
600576,海通证券,钟奇,2016-08-30,20170228.0,买入,,调高,评级变动方向
600583,中信证券,黄莉莉,2016-02-29,20160831.0,买入,,调高,评级变动方向
600584,兴业证券,刘亮,2016-05-09,20170509.0,买入,,调高,评级变动方向
600584,中信证券,许英博,2016-09-12,20170312.0,买入,,调高,评级变动方向
600585,长江证券,范超,2016-08-22,20170822.0,买入,增持,调高,评级变动方向
600589,东吴证券,徐力,2016-06-06,20161206.0,买入,,调高,评级变动方向
600593,广发证券,安鹏,2016-12-15,20171215.0,买入,谨慎增持,调高,评级变动方向
600594,东吴证券,洪阳,2016-01-18,20160718.0,买入,,调高,评级变动方向
600594,西南证券,朱国广,2016-08-28,20170228.0,买入,,调高,评级变动方向
600604,海通证券,涂力磊,2016-04-08,20161008.0,买入,,调高,评级变动方向
600606,中信证券,陈聪,2016-03-15,20160915.0,买入,,调高,评级变动方向
600621,海通证券,涂力磊,2016-11-11,20170511.0,买入,,调高,评级变动方向
600628,申万宏源,王俊杰,2016-04-15,20161015.0,买入,增持,调高,评级变动方向
600639,海通证券,涂力磊,2016-11-21,20170521.0,买入,,调高,评级变动方向
600641,海通证券,涂力磊,2016-06-15,20161215.0,买入,,调高,评级变动方向
600643,中信建投,杨荣,2016-10-14,20170414.0,买入,,调高,评级变动方向
600674,申万宏源,刘晓宁,2016-08-16,20170216.0,买入,,调高,评级变动方向
600675,海通证券,涂力磊,2016-12-06,20170606.0,买入,,调高,评级变动方向
600681,安信证券,邵琳琳,2016-07-28,20170128.0,买入,,调高,评级变动方向
600682,海通证券,汪立亭,2016-02-23,20160823.0,买入,,调高,评级变动方向
600685,广发证券,赵炳楠,2016-12-30,20171230.0,买入,谨慎增持,调高,评级变动方向
600687,东吴证券,郝彪,2016-04-13,20161013.0,买入,,调高,评级变动方向
600688,中信证券,卢博森,2016-03-08,20160908.0,买入,,调高,评级变动方向
600690,广发证券,蔡益润,2016-04-29,20170429.0,买入,谨慎增持,调高,评级变动方向
600690,元大证券(香港),刘珮昀,2016-07-21,20170721.0,买入,持有,调高,评级变动方向
600693,海通证券,汪立亭,2016-02-02,20160802.0,买入,,调高,评级变动方向
600693,华泰证券,许世刚,2016-06-29,20161229.0,买入,,调高,评级变动方向
600699,群益证券,朱吉翔,2016-03-10,20160910.0,买入,中性,调高,评级变动方向
600703,中信证券,许英博,2016-12-14,20170614.0,买入,,调高,评级变动方向
600717,东北证券,王晓艳,2016-12-06,20170606.0,买入,增持,调高,评级变动方向
600728,世纪证券,龚鑫,2016-10-11,20171011.0,买入,,调高,评级变动方向
600736,海通证券,涂力磊,2016-01-20,20160720.0,买入,,调高,评级变动方向
600737,海通证券,丁频,2016-09-24,20170324.0,买入,,调高,评级变动方向
600741,高华证券,杨一朋,2016-05-18,20170518.0,买入,中性,调高,评级变动方向
600760,海通证券,徐志国,2016-12-16,20170616.0,买入,,调高,评级变动方向
600761,国元证券,李茂娟,2016-12-13,20170613.0,买入,,调高,评级变动方向
600763,东方证券,季序我,2016-03-06,20170306.0,买入,,调高,评级变动方向
600775,华金证券,张仲杰,2016-01-03,20160703.0,买入,,调高,评级变动方向
600778,光大证券,唐佳睿,2016-07-17,20170717.0,买入,中性,调高,评级变动方向
600779,长江证券,刘颜,2016-08-24,20170824.0,买入,,调高,评级变动方向
600779,安信证券,苏铖,2016-12-30,20170630.0,买入,,调高,评级变动方向
600783,东北证券,高建,2016-08-31,20170228.0,买入,增持,调高,评级变动方向
600784,光大证券,王招华,2016-07-19,20170719.0,买入,,调高,评级变动方向
600794,东北证券,王晓艳,2016-08-24,20170224.0,买入,增持,调高,评级变动方向
600804,瑞银证券,冯令天,2016-03-25,20170325.0,买入,中性,调高,评级变动方向
600808,长江证券,王鹤涛,2016-08-25,20170825.0,买入,,调高,评级变动方向
600809,国海证券,余春生,2016-01-26,20160726.0,买入,,调高,评级变动方向
600809,广发证券,王永锋,2016-05-23,20170523.0,买入,谨慎增持,调高,评级变动方向
600809,中泰证券,胡彦超,2016-12-11,20171211.0,买入,增持,调高,评级变动方向
600814,安信证券,刘章明,2016-04-21,20161021.0,买入,,调高,评级变动方向
600816,中信建投,杨荣,2016-01-18,20160718.0,买入,,调高,评级变动方向
600823,中信证券,陈聪,2016-05-17,20161117.0,买入,增持,调高,评级变动方向
600837,元大证券(香港),朱家杰,2016-04-28,20170428.0,买入,持有,调高,评级变动方向
600845,东吴证券,徐力,2016-06-06,20161206.0,买入,,调高,评级变动方向
600845,华金证券,谭志勇,2016-08-01,20170201.0,买入,,调高,评级变动方向
600859,安信证券,刘章明,2016-01-04,20160704.0,买入,,调高,评级变动方向
600867,东北证券,高建,2016-04-25,20161025.0,买入,增持,调高,评级变动方向
600870,长江证券,马先文,2016-06-13,20170613.0,买入,,调高,评级变动方向
600872,东北证券,陈鹏,2016-08-04,20170204.0,买入,增持,调高,评级变动方向
600873,申万宏源,赵金厚,2016-11-23,20170523.0,买入,,调高,评级变动方向
600879,渤海证券,张敬华,2016-06-15,20161215.0,买入,增持,调高,评级变动方向
600887,东北证券,李强,2016-08-29,20170228.0,买入,增持,调高,评级变动方向
600887,国海证券,余春生,2016-10-24,20170424.0,买入,,调高,评级变动方向
600889,海通证券,刘威,2016-12-28,20170628.0,买入,,调高,评级变动方向
600963,兴业证券,雒雅梅,2016-04-24,20170424.0,买入,,调高,评级变动方向
600976,西南证券,朱国广,2016-10-09,20170409.0,买入,,调高,评级变动方向
600983,申万宏源,刘迟到,2016-04-29,20161029.0,买入,,调高,评级变动方向
600987,国金证券,王冯,2016-03-01,20170301.0,买入,增持,调高,评级变动方向
600990,国信证券,梁铮,2016-03-28,20160928.0,买入,,调高,评级变动方向
601006,中信证券,刘正,2016-08-16,20170216.0,买入,,调高,评级变动方向
601006,长江证券,韩轶超,2016-10-26,20171026.0,买入,,调高,评级变动方向
601006,Citigroup,Alex Chang,2016-11-11,20171111.0,买入,卖出,调高,评级变动方向
601012,东北证券,龚斯闻,2016-02-05,20160805.0,买入,增持,调高,评级变动方向
601088,中银国际,刘志成,2016-07-07,20170707.0,买入,持有,调高,评级变动方向
601100,兴业证券,成尚汶,2016-09-01,20170901.0,买入,,调高,评级变动方向
601111,国金证券,苏宝亮,2016-06-22,20170622.0,买入,增持,调高,评级变动方向
601116,中信证券,周羽,2016-11-21,20170521.0,买入,,调高,评级变动方向
601126,东北证券,龚斯闻,2016-05-04,20161104.0,买入,增持,调高,评级变动方向
601137,海通证券,田源,2016-03-09,20160909.0,买入,,调高,评级变动方向
601155,中信证券,陈聪,2016-03-20,20160920.0,买入,,调高,评级变动方向
601155,海通证券,涂力磊,2016-07-04,20170104.0,买入,,调高,评级变动方向
601155,兴业证券,阎常铭,2016-08-07,20170807.0,买入,,调高,评级变动方向
601186,元大证券(香港),吴靓芙,2016-04-01,20170401.0,买入,持有,调高,评级变动方向
601198,东吴证券,丁文韬,2016-03-25,20160925.0,买入,,调高,评级变动方向
601198,东北证券,高建,2016-09-01,20170301.0,买入,增持,调高,评级变动方向
601199,渤海证券,任宪功,2016-04-20,20161020.0,买入,增持,调高,评级变动方向
601225,广发证券,沈涛,2016-08-30,20170830.0,买入,持有,调高,评级变动方向
601231,海通证券,陈平,2016-12-21,20170621.0,买入,,调高,评级变动方向
601318,长江证券,蒲东君,2016-04-26,20170426.0,买入,,调高,评级变动方向
601333,长江证券,韩轶超,2016-02-20,20170220.0,买入,,调高,评级变动方向
601333,申万宏源,王俊杰,2016-03-30,20160930.0,买入,增持,调高,评级变动方向
601336,长江证券,蒲东君,2016-04-29,20170429.0,买入,,调高,评级变动方向
601377,瑞银证券,崔晓雁,2016-07-18,20170718.0,买入,卖出,调高,评级变动方向
601515,中信建投,花小伟,2016-07-21,20170121.0,买入,,调高,评级变动方向
601555,东北证券,高建,2016-08-23,20170223.0,买入,增持,调高,评级变动方向
601579,西南证券,朱会振,2016-07-11,20170111.0,买入,,调高,评级变动方向
